Time,ShipKinetic,GranularKinetic,Dissipated
0,01,0,04792205,1,2209816E-12,0
0,02,0,19140075,5,3834094E-12,0
0,03,0,42986262,1,337171E-11,0
0,04,0,7625454,2,6282625E-11,0
0,049999997,1,1885004,4,5472466E-11,0
0,059999995,1,7065941,7,261451E-11,0
0,06999999,2,3155115,7,7086365E-11,0
0,07999999,3,0137591,6,705495E-11,0
0,08999999,3,7996666,5,8988384E-11,0
0,09999999,4,671394,6,2477815E-11,0
0,109999985,5,6269307,6,4726155E-11,0
0,11999998,6,6641064,5,587345E-11,0
0,12999998,7,780589,5,48701E-11,0
0,13999999,8,973893,6,4274086E-11,0
0,14999999,10,241386,7,3156176E-11,0
0,16,11,580293,6,682076E-11,0
0,17,12,987698,6,271639E-11,0
0,18,14,460558,5,888852E-11,0
0,19000001,15,995704,5,6418606E-11,0
0,20000002,17,589851,4,85222E-11,0
0,21000002,19,2396,4,3028206E-11,0
0,22000003,20,941442,4,8311258E-11,0
0,23000003,22,691788,6,3593034E-11,0
0,24000004,24,486942,8,4472956E-11,0
0,25000003,26,323135,9,765644E-11,0
0,26000002,28,196522,8,981774E-11,0
0,27,30,103186,8,574869E-11,0
0,28,32,03916,8,947587E-11,0
0,29,34,000423,1,0196073E-10,0
0,29999998,35,982914,1,09281126E-10,0
0,30999997,37,982533,1,0493108E-10,0
0,31999996,39,995148,8,6856466E-11,0
0,32999995,42,016624,8,209956E-11,0
0,33999994,44,04281,1,05979434E-10,0
0,34999993,46,069546,1,4241565E-10,0
0,35999992,48,092705,1,6332585E-10,0
0,36999992,50,108147,1,6080777E-10,0
0,3799999,52,111767,1,5908146E-10,0
0,3899999,54,099487,1,4870563E-10,0
0,3999999,56,067284,1,3921041E-10,0
0,40999988,58,01117,1,3276398E-10,0
0,41999987,59,927204,1,3363853E-10,0
0,42999986,61,81154,1,3810744E-10,0
0,43999985,63,66036,1,4402965E-10,0
0,44999984,65,46996,1,4913401E-10,0
0,45999983,67,23672,1,512438E-10,0
0,46999982,68,95708,1,7082596E-10,0
0,4799998,70,627625,1,9591874E-10,0
0,4899998,72,245,2,0490706E-10,0
0,4999998,73,806,1,9322495E-10,0
0,5099998,75,30754,1,7820309E-10,0
0,5199998,76,746635,1,8993683E-10,0
0,5299998,78,12044,2,2726371E-10,0
0,5399998,79,42623,2,5760424E-10,0
0,5499998,80,66147,2,4038777E-10,0
0,55999976,81,82374,2,2411432E-10,0
0,56999975,82,91076,2,2274861E-10,0
0,57999974,83,92042,2,359871E-10,0
0,58999974,84,85076,2,4330254E-10,0
0,5999997,85,7,2,331872E-10,0
0,6099997,86,466515,2,1968202E-10,0
0,6199997,87,14883,2,311786E-10,0
0,6299997,87,745674,2,6568409E-10,0
0,6399997,88,25594,3,1025202E-10,0
0,6499997,88,67867,3,3904443E-10,0
0,65999967,89,01313,3,3706868E-10,0
0,66999966,89,258736,3,1592E-10,0
0,67999965,89,41507,2,9154257E-10,0
0,68999964,89,4819,2,8820352E-10,0
0,69999963,89,459206,3,1849398E-10,0,022697449
0,7099996,89,347115,3,6185704E-10,0,13478851
0,7199996,89,145935,3,9714756E-10,0,33596802
0,7299996,88,85616,3,977179E-10,0,62574005
0,7399996,88,478455,3,8916623E-10,1,0034485
0,7499996,88,013664,3,7957057E-10,1,4682388
0,7599996,87,46281,3,7890763E-10,2,0190964
0,76999956,86,82704,3,9723133E-10,2,6548615
0,77999955,86,107765,4,3203094E-10,3,3741379
0,78999954,85,30644,4,6095405E-10,4,175461
0,79999954,84,42478,4,62569E-10,5,0571213
0,8099995,83,464615,4,6395662E-10,6,017288
0,8199995,82,42792,4,6395662E-10,7,0539856
0,8299995,81,31685,4,6395662E-10,8,165054
0,8399995,80,133675,4,6662446E-10,9,348228
0,8499995,78,8808,4,646119E-10,10,601105
0,8599995,77,560814,4,5837117E-10,11,921089
0,86999947,76,17638,4,5089837E-10,13,305527
0,87999946,74,7303,4,4829862E-10,14,751602
0,88999945,73,225525,4,5463958E-10,16,256378
0,89999944,71,66508,4,6719395E-10,17,816826
0,90999943,70,052086,4,7806975E-10,19,429817
0,9199994,68,38981,4,785006E-10,21,092094
0,9299994,66,68158,4,778399E-10,22,800323
0,9399994,64,93082,4,763122E-10,24,551086
0,9499994,63,14101,4,742313E-10,26,340893
0,9599994,61,315727,4,7154436E-10,28,166176
0,9699994,59,458614,4,7133736E-10,30,023289
0,97999936,57,573353,4,764439E-10,31,90855
0,98999935,55,663673,4,846757E-10,33,81823
0,99999934,53,73336,4,834145E-10,35,748543
1,0099994,51,78622,4,748657E-10,37,695683
1,0199994,49,826103,4,6530785E-10,39,6558
1,0299994,47,856857,4,546556E-10,41,625046
1,0399994,45,882355,4,5101128E-10,43,59955
1,0499994,43,90646,4,61232E-10,45,575443
1,0599993,41,93305,4,7873516E-10,47,548855
1,0699993,39,965965,5,0020327E-10,49,515938
1,0799993,38,00904,5,262853E-10,51,472862
1,0899993,36,066093,5,354903E-10,53,41581
1,0999993,34,140884,5,3173727E-10,55,34102
1,1099993,32,237137,5,3224836E-10,57,244766
1,1199993,30,358532,5,3866134E-10,59,12337
1,1299993,28,508686,5,478279E-10,60,973217
1,1399993,26,691156,5,5568294E-10,62,79075
1,1499993,24,909422,5,5634747E-10,64,57248
1,1599993,23,166887,5,5227406E-10,66,31502
1,1699992,21,466875,5,460573E-10,68,01503
1,1799992,19,812613,5,4264404E-10,69,6693
1,1899992,18,207226,5,4790444E-10,71,27468
1,1999992,16,653744,5,593668E-10,72,82816
1,2099992,15,15508,5,694465E-10,74,32683
1,2199992,13,714039,5,5238036E-10,75,76787
1,2299992,12,333299,5,3413385E-10,77,148605
1,2399992,11,015412,5,2976257E-10,78,46649
1,2499992,9,762805,5,450586E-10,79,7191
1,2599992,8,577765,5,721355E-10,80,904144
1,2699991,7,4624414,5,9893696E-10,82,01947
1,2799991,6,4188395,5,9055927E-10,83,06307
